Customer ID,Customer Name,Age,Gender,Location,Marital Status,Designation,Email ID,Purchased Product Type,Earning,Earning Potential,Spending Limit,Marketing Costs,Revenue,Net Profit
9209,Robert Garcia,33,Other,New Janetchester,Divorced,"Designer, multimedia",ambermartinez@example.com,Clothing,9900,17500,30300,12200,19300,14800
6907,Mr. Lee Atkinson,26,Male,Brandonside,Widowed,Dramatherapist,thompsonlauren@example.org,Books,15200,19100,43500,4000,13700,11500
2970,Keith Clark,51,Female,Lisaville,Divorced,Regulatory affairs officer,larry66@example.net,Books,13400,17900,31900,7000,9300,14000
8575,Tonya Soto,49,Other,Bernardmouth,Married,Operations geologist,penastephen@example.org,Books,12100,13400,32900,6300,15000,16200
9051,Susan Thompson,51,Female,Port Carl,Married,Physiotherapist,rachel19@example.net,Electronics,6700,14000,26800,9900,14100,12000
1945,Diana Buck,42,Female,Kerryshire,Widowed,Patent examiner,michaelorr@example.com,Books,12100,18500,32700,11900,20200,16000
7761,Donna Hawkins,44,Male,Christophermouth,Married,Press photographer,joseph40@example.net,Books,13900,16600,37200,5200,6300,4600
9334,Russell Ruiz,60,Male,Meganton,Married,Hospital pharmacist,whitekaren@example.org,Appliances,18000,19900,45900,4500,7300,7000
2649,Kathryn Thomas,53,Other,Samuelmouth,Widowed,Risk analyst,madison69@example.org,Appliances,15200,23600,48000,6200,10700,8600
2607,Christopher Smith,18,Female,South Rachel,Single,"Lighting technician, broadcasting/film/video",brendacooley@example.org,Furniture,18700,24800,51400,6200,9000,4500
3122,Ashlee Nelson,56,Male,Lucasport,Single,IT sales professional,nancy86@example.org,Books,13400,16200,39500,2500,12000,15500
7331,Phyllis Watson,23,Male,Ericbury,Married,Further education lecturer,armstrongpriscilla@example.org,Furniture,5700,7000,17500,9900,13800,11400
9807,Megan Gutierrez,37,Male,Lake Christopherfurt,Widowed,"Scientist, research (maths)",jennifer37@example.com,Other,7900,12300,22000,14600,19900,21500
1348,April Martinez,22,Female,Port Ashley,Married,Copy,adriangraham@example.net,Books,11600,18700,39000,8100,18100,17700
5351,John Newman,22,Male,Nicholashaven,Divorced,"Designer, interior/spatial",lisa67@example.net,Appliances,9500,14200,26800,14700,18900,18800
3927,Brandon Velez,38,Male,Lake Davidstad,Widowed,"Accountant, chartered public finance",vangrebecca@example.com,Other,19800,21200,41400,5300,10000,11000
3751,Amanda Smith,38,Other,New Melinda,Widowed,Press photographer,jeffreyshaffer@example.org,Other,11700,21400,40400,9200,12500,13300
3530,Brent Rivera,26,Female,South Deborah,Single,"Designer, industrial/product",cardenasjanet@example.net,Electronics,5900,9400,24200,8400,15800,11300
9045,Robin Love,51,Male,Ronaldburgh,Married,Set designer,gutierrezkeith@example.org,Appliances,7700,15000,24100,8400,12100,7600
4829,Robert Gilmore,45,Female,North Dennis,Single,Emergency planning/management officer,moorebonnie@example.org,Appliances,16100,18900,37400,7800,13700,17000
7488,Oscar Torres,26,Other,Amberstad,Single,Arboriculturist,olsondebbie@example.net,Clothing,13800,19200,33200,14100,15600,14700
4618,John Adkins,18,Male,Gonzalezport,Widowed,Veterinary surgeon,anthony43@example.net,Appliances,13000,20100,38700,3400,9400,5700
5744,Marcus Salinas,57,Female,Alexanderfort,Widowed,Educational psychologist,igarcia@example.com,Appliances,16100,25900,46000,4400,5000,9000
1219,Brittany Cabrera,27,Other,East Lori,Divorced,Games developer,nclark@example.org,Furniture,18000,25900,49200,11500,19600,21200
8257,Joseph Wilson,49,Female,Williamland,Single,Equality and diversity officer,alicia11@example.org,Other,7900,15700,25500,2500,9900,13000
4129,Cheryl Ramsey,30,Female,West Anthony,Divorced,Materials engineer,richardsrachel@example.org,Appliances,14800,23400,43400,8000,15400,13900
3189,Jody Stewart,49,Male,Port Robertbury,Married,Armed forces training and education officer,nelsonwilliam@example.org,Clothing,19700,27900,56400,4200,12100,16500
3645,David Saunders,44,Male,Thompsonburgh,Married,Marketing executive,tylerhoward@example.net,Books,9800,16900,29300,4300,5200,3500
8980,Nichole Stanley,65,Other,East Patriciachester,Single,Optometrist,megan00@example.net,Appliances,11500,11800,28500,7300,13300,15700
7028,Brett Cabrera,20,Male,Evansfort,Divorced,Diagnostic radiographer,bmills@example.com,Furniture,6100,13800,26300,4700,7100,9000
1759,Michael Foster,35,Female,New Patricia,Divorced,Commercial/residential surveyor,hmcgee@example.com,Appliances,16100,24500,50500,9200,15600,17800
9389,Kirsten Lee,19,Female,East Kennethfurt,Widowed,Clothing/textile technologist,djohnson@example.net,Electronics,5000,13800,26600,7300,8800,6000
5474,Thomas Wallace,18,Other,West Kimberlytown,Widowed,Architect,ofox@example.net,Electronics,18300,21700,46000,11000,19700,19500
9518,Andrew Jones,48,Other,Murphyside,Single,Ophthalmologist,stephanie03@example.org,Furniture,18700,19000,47100,13500,18300,21600
6616,Wendy Ross,23,Female,Mariefurt,Married,Corporate investment banker,ddean@example.net,Furniture,10000,12300,31600,4600,11300,11100
6935,Barry Fleming,23,Female,Lake Robertamouth,Divorced,International aid/development worker,sparker@example.com,Electronics,14300,17700,32700,7800,11600,11200
3719,Travis Schmidt,53,Female,North Kevinview,Single,"Research officer, trade union",simpsondonald@example.net,Other,16000,24900,49900,11600,16800,19300
1985,Mrs. Janice Johnson,24,Female,Smithchester,Widowed,"Buyer, retail",wlee@example.org,Other,6700,16400,24800,10600,11200,14500
7044,Joshua Franklin,41,Male,Youngfurt,Single,Rural practice surveyor,bakerdominique@example.net,Appliances,13400,17300,37300,12500,14400,10300
5611,Theresa Sullivan,18,Male,Cynthiafort,Divorced,Geochemist,humphreystacey@example.net,Electronics,13000,17300,32900,2900,4600,6200
2167,Amanda Allen,63,Female,Lake Samantha,Divorced,Social worker,webbalexis@example.com,Electronics,8100,12500,27700,3300,5800,4000
5382,Sharon Smith,33,Other,West Kaitlinchester,Married,Research scientist (maths),walkertiffany@example.org,Clothing,12600,12600,29300,11300,15600,15400
1583,Patricia Beard,55,Female,New Victormouth,Widowed,Health physicist,wilsonlisa@example.net,Electronics,17900,20200,46500,14100,19300,17100
5389,Kristina Pennington,33,Other,New Jason,Divorced,Purchasing manager,rachelvaughn@example.com,Furniture,12900,14700,33700,8100,15300,16900
6913,Nicholas Hernandez,58,Other,West Brandon,Single,Furniture conservator/restorer,uwilson@example.com,Appliances,15400,22600,44700,10400,16200,16300
4346,Rhonda Crawford,38,Male,Sandrahaven,Divorced,"Teacher, early years/pre",sandy83@example.net,Appliances,13300,21700,39800,12600,14400,13900
3114,Sabrina Davis,63,Other,Victoriashire,Married,"Accountant, chartered public finance",kaylasloan@example.net,Appliances,15300,20400,39700,13400,17400,16800
5543,Justin Wood,26,Male,Angelicaport,Single,Animal nutritionist,lflores@example.org,Furniture,12500,13300,28000,9300,18400,19600
9329,Tonya Taylor,19,Other,Johnsonborough,Single,Early years teacher,tmalone@example.com,Books,19100,20900,45800,1000,3300,4400
5427,Donald Gray,64,Other,Port Joe,Widowed,"Civil engineer, contracting",amandabrennan@example.com,Other,8200,17600,32600,3300,13200,15900
9008,Curtis Hawkins,63,Male,Medinaview,Single,IT sales professional,jsanders@example.org,Furniture,9900,18000,32200,12700,13700,8700
1627,Samuel House,32,Male,Kathleenside,Single,Financial planner,rogerstiffany@example.com,Appliances,15700,16000,38600,10100,16300,17700
7692,Alexandra Andersen,42,Male,Guyfurt,Single,Environmental health practitioner,gary78@example.org,Electronics,14700,15800,35000,2600,6800,3500
8375,Joseph Reyes,39,Male,West Jay,Widowed,Occupational hygienist,uyoder@example.net,Other,9400,18900,36900,14600,22600,23200
3880,Kimberly Powell,43,Male,Bellside,Divorced,Web designer,wilkinsheather@example.com,Clothing,19500,26200,55500,11100,13300,10400
2576,Kayla Elliott,27,Male,North Courtneyside,Divorced,Electronics engineer,kristen63@example.net,Appliances,12700,15400,37300,6500,10500,8400
5277,Jacob Farmer,48,Female,Elizabethport,Divorced,Further education lecturer,margaretsmith@example.net,Electronics,15300,20100,44100,11900,20000,15900
1828,Cody Hansen,52,Other,East Patrick,Married,"Surveyor, building control",lrogers@example.org,Electronics,19000,24300,51500,6400,7100,8600
2171,Michael Harrison,36,Female,Morrischester,Single,Copy,dwilliams@example.net,Books,5000,10800,24600,13600,13600,16800
6937,Joshua Spencer,35,Female,Jonesville,Widowed,Set designer,ghart@example.net,Appliances,12700,17000,33000,7800,13500,12000
5696,Keith Anderson,29,Male,East Lynn,Divorced,Research scientist (maths),bbrown@example.net,Furniture,12300,14300,34400,9200,12700,10400
3399,Kimberly Macias,32,Male,Garciatown,Married,Clinical biochemist,wwright@example.net,Electronics,10300,15000,31400,8200,10800,7700
8112,Mary Torres,26,Female,East Michael,Widowed,"Sound technician, broadcasting/film/video",jonathan95@example.com,Appliances,16000,19900,38300,9600,19300,16600
1772,Rodney Schwartz,51,Female,Port Emily,Single,"Scientist, research (maths)",cindy68@example.net,Electronics,19800,29000,51900,15000,24900,21900
5775,Amanda Guerrero,43,Female,Edwardsstad,Married,Advertising account planner,victoriarodriguez@example.com,Other,13200,17300,34000,4300,6400,6000
4187,Matthew Chan,51,Other,Russellport,Single,Software engineer,clarkpaul@example.org,Books,16900,26800,50800,13400,20700,23400
1709,Danny Moore,52,Other,Bryantshire,Single,Press sub,walkerandrew@example.com,Electronics,16300,23500,43600,9700,19400,23500
8766,Nicholas Nguyen,28,Male,Brownton,Married,Science writer,brownanne@example.net,Books,16300,23900,43000,2200,4200,700
6820,Steve Robinson,34,Female,Port Michael,Married,Public relations account executive,woodjoseph@example.net,Furniture,10400,11400,25600,2100,8300,11700
9715,Ricky Kelley,54,Female,Port Anthony,Divorced,Warden/ranger,briana38@example.com,Clothing,18000,18600,46400,3500,13500,11400
4361,Kyle Schmitt,43,Male,East Melissashire,Single,Data scientist,johnsonchris@example.net,Appliances,17100,19000,39700,12700,22400,22700
2160,Angela Cummings,40,Female,Nicholasborough,Divorced,"Civil engineer, consulting",amanda72@example.net,Other,9300,11300,29600,1400,11300,10500
7603,Pamela Howard,55,Male,Georgemouth,Single,Optometrist,lawrencegonzalez@example.net,Furniture,7100,16700,26400,4100,5200,9400
5131,James Garrett,62,Female,North Jenniferport,Divorced,Acupuncturist,vargasalexis@example.net,Other,12200,20100,41100,5000,6600,3000
5182,Joe Perez,53,Male,Jenniferbury,Widowed,Special effects artist,lbrock@example.org,Furniture,18100,18700,45800,12200,20000,21100
2056,Thomas Johnson,39,Female,Frederickland,Widowed,"Engineer, electrical",nicholas35@example.com,Furniture,13500,22100,41800,12600,18100,21700
6898,Mary Wolfe,27,Male,Port Amanda,Widowed,"Engineer, maintenance (IT)",micheal19@example.com,Appliances,7300,8300,19600,1000,9100,10200
1826,Autumn Cortez,18,Male,Deborahfurt,Widowed,Graphic designer,christian80@example.net,Books,11000,14400,31500,11900,17300,18400
8621,Tyler Huber,45,Male,South Steven,Widowed,Sales promotion account executive,hughesmelissa@example.org,Appliances,12900,18500,35800,6100,11200,8800
7895,Aaron Powers,43,Male,South Brenda,Married,Teaching laboratory technician,kramersheri@example.org,Books,10700,19100,36900,4300,9700,12200
7285,Rachel Daniel,41,Male,Shawnburgh,Single,Adult guidance worker,gregorymullins@example.net,Appliances,10000,15400,34600,8700,14800,11800
5412,Marie Brown,32,Other,Theresafurt,Single,Product designer,kathy68@example.net,Electronics,8700,14900,27100,5000,9900,13100
9318,Desiree White DVM,40,Other,West Shannon,Widowed,Building control surveyor,fflores@example.net,Furniture,5600,13300,22500,8000,8000,8200
4077,Ashlee Fitzgerald,22,Male,New Cody,Married,"Engineer, electronics",jgreene@example.com,Electronics,6100,11700,19300,3300,3700,-1100
8474,Kendra Davidson,63,Female,West Victorfurt,Divorced,"Surveyor, quantity",kellyscott@example.org,Furniture,11200,16500,35000,10200,17000,15100
5069,Wayne Silva,62,Female,Lake Johnnyshire,Single,Speech and language therapist,wilsonmelissa@example.org,Other,17100,20500,46200,7400,9900,5400
8173,Jessica Jensen,23,Other,Port Janethaven,Widowed,"Producer, television/film/video",halladrian@example.com,Other,6800,9500,23200,3100,12400,9000
6939,Dana Sherman,43,Other,East Jessica,Married,Civil Service fast streamer,linda25@example.com,Clothing,16600,26200,47600,10500,15200,17500
6076,Shawn Ponce,30,Female,Lake Deborahfort,Widowed,Senior tax professional/tax inspector,keithcoffey@example.net,Books,15600,22100,42700,5200,5300,7800
3072,Sherri Moore,18,Female,Port Williambury,Widowed,Banker,azhang@example.com,Other,19700,21100,45200,2300,6400,3400
9136,Robert Spears,62,Female,Caitlynberg,Widowed,Outdoor activities/education manager,acasey@example.com,Electronics,9900,14300,34000,11100,20700,17400
8291,Timothy Davis,59,Male,Valenciafurt,Married,Control and instrumentation engineer,kaitlinmartinez@example.com,Clothing,14800,20300,36900,8800,15500,18500
3877,Christine Johnson,31,Male,Port Emilytown,Married,Writer,roygloria@example.net,Other,17600,19000,40300,6900,9300,10800
9636,Emily Wilson,26,Male,Myersbury,Widowed,Research scientist (life sciences),sarahroberts@example.net,Clothing,15200,18800,34500,11900,12100,7600
6224,Elizabeth Cameron,38,Male,Racheltown,Married,"Loss adjuster, chartered",jenniferfernandez@example.net,Appliances,11200,19800,34600,3300,11900,14200
5300,Laura Foster,42,Other,Port Nicholasborough,Married,Set designer,kocheric@example.net,Books,8700,17300,35100,3400,3400,200
8093,Walter Smith,63,Male,South Jacob,Married,Therapeutic radiographer,carlsonjames@example.com,Electronics,5100,12600,18700,1000,9000,4700
5232,Jennifer Howard,26,Male,East Douglasborough,Married,Clinical cytogeneticist,brandtshane@example.org,Electronics,7700,13900,26000,6400,15700,12800
5612,Jacqueline Castro,22,Female,Mckinneyburgh,Married,Midwife,boydhannah@example.net,Furniture,15800,22500,43900,13200,16300,14600
2448,Nicholas Rivera,26,Male,Lindabury,Divorced,Data processing manager,martinchan@example.net,Clothing,10600,19100,38000,2900,5700,3000
4012,Matthew Bush,56,Male,Tracifort,Widowed,"Producer, radio",debramartin@example.org,Furniture,9500,13400,26100,4300,13100,14700
7276,Grace Benson,62,Female,North Douglasberg,Married,Mining engineer,amandalowe@example.net,Furniture,18200,18700,46400,6700,11100,11200
1351,Julie Simon,45,Other,Williamtown,Single,Forensic psychologist,robinsonlisa@example.org,Electronics,16800,19600,42500,14200,18100,20700
3649,Joel Henderson,63,Female,West Christine,Divorced,"Designer, multimedia",zpope@example.org,Appliances,6200,11200,20100,12300,13900,16100
8646,James Nelson,58,Other,West Brandon,Married,"Psychologist, clinical",ortegaleonard@example.net,Clothing,19200,26800,48500,1200,2500,5600
5533,Bryan Myers,31,Male,Jesusbury,Widowed,Legal executive,michaelvilla@example.com,Appliances,11300,12000,30100,1200,6100,1300
3334,Thomas Riley,43,Female,Lake Tammyfurt,Widowed,Consulting civil engineer,lindseyamber@example.net,Books,8100,8100,19600,9700,16100,20300
9401,Christine Anderson,41,Male,West Amberhaven,Married,Occupational psychologist,theresa21@example.org,Clothing,16600,19200,42900,4000,11500,15800
8031,Scott Greer,57,Other,East Joseph,Divorced,Immunologist,ojackson@example.org,Electronics,8400,12200,29500,11800,15700,19100
8196,Pamela Ruiz,58,Female,Lake Lauraview,Divorced,Estate agent,lhall@example.net,Electronics,16800,19500,39700,4300,6400,5000
8685,Heather Duncan,61,Other,Jackport,Widowed,Hydrologist,lance85@example.com,Appliances,18500,28300,48500,13200,14000,10000
8985,Kayla Clark,47,Female,West Maria,Married,"Producer, television/film/video",thomaschristina@example.com,Appliances,19300,21000,41600,2800,3300,1000
4756,Carl Taylor,28,Male,Lindsaytown,Single,Chiropodist,olsonwilliam@example.org,Other,13100,22800,43700,6800,10600,11300
7134,Kaitlin Tyler,40,Other,Jeffborough,Widowed,Volunteer coordinator,carterjulie@example.org,Other,16300,19500,45200,10800,14500,17200
7222,Michelle Trevino,22,Female,South Kimberlybury,Widowed,Pharmacologist,deborahguerrero@example.org,Clothing,17900,21600,47000,3200,9000,10000
8156,Alyssa Humphrey,24,Other,East Rebeccashire,Married,Planning and development surveyor,brittany70@example.org,Appliances,15900,20000,38900,3600,12900,14000
2130,Latoya Moore,65,Other,East Latoyaville,Divorced,Clinical molecular geneticist,luis30@example.com,Books,19000,20500,42600,3600,10200,7300
8125,Brian Reese,63,Other,Lake Jorgebury,Widowed,Toxicologist,gamblesarah@example.net,Furniture,16400,16400,33400,9000,16600,14400
7176,Mrs. Kayla Donaldson,18,Female,Josephborough,Married,"Conservator, furniture",qroman@example.org,Furniture,9000,15300,32800,10400,17100,17300
2852,Amanda Scott,31,Male,North Lisahaven,Married,Graphic designer,cantrellrobin@example.org,Appliances,17100,26600,50400,8600,12900,15500
5202,James Boyd,24,Male,Bartonview,Single,"Designer, blown glass/stained glass",sharon54@example.net,Books,16500,22000,41300,4500,10000,6800
2806,Carol Bright,59,Male,West Stephenborough,Single,IT trainer,evan42@example.org,Clothing,11600,13800,33500,10700,19400,21800
2441,Clifford Rose,34,Male,North Brian,Single,"Surveyor, mining",scottjones@example.org,Other,11300,12900,27100,4400,6100,10900
9345,Michael Miller,62,Male,New Nancy,Married,"Psychologist, counselling",jonathan73@example.org,Other,12000,16800,29400,4600,8900,6200
9869,Peter Butler,37,Female,Robertport,Divorced,Best boy,lisa23@example.com,Furniture,18300,25100,44600,2700,8900,11800
1577,Richard Phelps,43,Other,Harrybury,Widowed,Geoscientist,williamselizabeth@example.net,Books,17400,26400,49000,14500,19000,22400
5153,Jeffrey Pierce,50,Other,Lake Barbarafurt,Married,"Buyer, industrial",carol46@example.net,Other,11100,14000,29300,1200,10800,12300
9607,Mathew Shepard,52,Other,Shaunport,Widowed,Clothing/textile technologist,jacqueline62@example.net,Furniture,12000,18400,39500,5200,7600,5900
3811,Kristine Palmer,22,Female,Stephanieland,Single,Race relations officer,kenneth49@example.net,Other,16200,23300,45500,12200,14300,11400
3286,Emily Gardner,64,Female,Martinside,Divorced,Speech and language therapist,rcoleman@example.net,Books,6900,15400,23500,9900,15000,19200
1569,Jill Chan,52,Female,Brownmouth,Widowed,Medical physicist,vincenthendrix@example.com,Other,12300,16800,37800,6400,6600,10300
3895,Judith Kim,46,Other,Madisonshire,Divorced,"Production designer, theatre/television/film",randall84@example.net,Other,11000,11900,32700,4800,7700,7000
6675,Frank Davis,52,Male,Port Eric,Single,Farm manager,smiththomas@example.net,Clothing,11900,16900,30500,11500,14300,15100
1118,Kathy Garrett,43,Male,West Michelle,Single,"Surveyor, quantity",rachelsheppard@example.org,Appliances,13500,22900,36400,12300,21600,24200
4128,Joseph Garcia,23,Female,North Amberhaven,Widowed,Customer service manager,mfuentes@example.org,Furniture,13100,13600,33700,6500,8100,10600
8243,David Wolfe,64,Female,Mooreport,Widowed,"Biochemist, clinical",foconnor@example.com,Books,18800,24300,45100,3200,5900,1700
9764,Casey Gonzalez,43,Female,Port Matthewtown,Divorced,Academic librarian,aaronnelson@example.com,Electronics,7000,7200,19400,3500,12800,10700
3782,Michelle Walsh,29,Female,East Steven,Widowed,Animal nutritionist,wwilson@example.com,Books,8500,14300,31100,4500,4700,4500
6351,Pamela Pacheco,46,Female,Lake Jessica,Widowed,Animal nutritionist,trodriguez@example.org,Electronics,8800,9700,24500,4100,11600,11500
3438,Angela Villegas,40,Male,Franciscoville,Widowed,"Teacher, special educational needs",amanda10@example.net,Clothing,10900,14900,31900,10800,17200,13800
6523,Wayne Wallace,34,Female,Bushshire,Divorced,"Surveyor, mining",lauren74@example.com,Furniture,14800,22100,45200,9900,12000,8300
6131,Stephanie Jarvis,18,Male,Port Jodymouth,Married,Further education lecturer,jjohnson@example.org,Appliances,8900,14300,25700,11900,13400,8600
4637,Emily Jackson,19,Other,Port Robert,Married,Museum education officer,sarahkennedy@example.org,Other,10400,17700,37700,9000,13600,11100
2486,Jesse Mcclain,22,Female,Davidmouth,Single,"Restaurant manager, fast food",williamgilbert@example.org,Books,6600,11700,21900,4500,13600,15200
3761,Catherine Stephenson,37,Female,Susanside,Married,Agricultural engineer,tuckerchristine@example.com,Clothing,15600,24600,44300,7300,15600,17000
8836,Kari Graham,20,Other,Port Ryan,Divorced,"Surveyor, quantity",smithkimberly@example.org,Clothing,15400,23500,42500,8000,8400,12100
9711,Kayla Carroll,19,Other,Tiffanyshire,Divorced,Editorial assistant,jason74@example.com,Electronics,13400,18700,40300,3100,7900,8200
6724,Charles Martinez,55,Female,Lake Amy,Single,Clinical cytogeneticist,bhansen@example.com,Books,18800,22500,42000,7300,15400,12300
4850,David Holden,49,Male,Loganland,Divorced,Interpreter,murphymark@example.com,Clothing,16900,18300,45000,8200,11400,14100
1645,Karla Garza,41,Female,North Jasmine,Divorced,Museum education officer,lowerylindsey@example.net,Appliances,15600,20700,37400,1600,11400,7600
9293,Sean Stewart,31,Female,West William,Widowed,Health and safety adviser,kelsey46@example.org,Electronics,6500,6700,21500,8700,15500,12700
8266,Mark Goodman,54,Female,Matthewshire,Widowed,Exercise physiologist,danielhernandez@example.net,Other,10200,14300,31800,6200,14100,15100
8932,Erin Romero,19,Female,Oconnellside,Single,Hotel manager,betty17@example.net,Other,15700,17800,36400,14200,14800,17600
6115,Deborah Mccarthy,57,Female,North Kathrynfort,Divorced,Information systems manager,michael12@example.org,Clothing,14900,22800,44500,14000,21600,24200
4074,Cynthia Williams,23,Female,East Bradley,Married,Public librarian,cardenascarl@example.org,Electronics,19900,25700,55000,5800,6400,1800
3768,Timothy Stewart,47,Male,Murphyborough,Divorced,Company secretary,leonardbobby@example.net,Appliances,5500,14300,29000,11000,19400,24400
9262,Antonio Cook,60,Female,Ryanville,Widowed,Higher education lecturer,uhicks@example.net,Furniture,19700,24300,44400,8500,9800,11600
2368,William Scott,25,Other,West Joshua,Divorced,Sports coach,pearsonandrew@example.com,Other,14700,15800,32700,2300,10600,12000
7212,Breanna Mullins,51,Other,Thomasview,Married,IT trainer,christopher12@example.org,Clothing,17200,22700,45200,7100,7300,11900
4805,Matthew Parker,56,Female,South Rebekah,Widowed,Communications engineer,krystalvasquez@example.org,Books,5100,6400,13700,13600,14200,10700
4838,Richard Perez,44,Male,Lake Christinechester,Married,Art gallery manager,jameswhite@example.net,Appliances,14000,17100,31500,10800,19600,15700
3764,Jocelyn Ramirez,19,Other,Stokesville,Divorced,"Engineer, building services",gonzalesmary@example.net,Furniture,12600,18100,35700,3800,5200,6300
2935,Amanda Ware,28,Female,South Katherine,Widowed,Regulatory affairs officer,kaufmanjames@example.net,Electronics,14900,22400,47300,7100,12400,15800
7412,Catherine Morton,46,Male,Howardtown,Single,Operational investment banker,steven88@example.org,Other,15700,20800,42800,13700,19300,15900
7782,Melissa Molina,59,Other,North Caitlin,Single,International aid/development worker,lisajones@example.net,Electronics,18700,25400,46400,2800,7600,10300
7520,Anita Hall,47,Other,Lake Tracyland,Married,"Designer, fashion/clothing",smithmargaret@example.com,Furniture,18900,19900,48300,14500,16000,17900
5519,Jeff Kennedy,39,Other,Port Melissa,Divorced,"Accountant, chartered",nathaniel44@example.org,Appliances,10600,15600,29900,1300,8300,3300
3097,Latoya Ray,27,Male,New Karinaville,Married,"Scientist, water quality",clarksean@example.net,Electronics,17400,21300,39100,10200,13400,18300
4736,Michael Price,46,Other,West Brittany,Single,Facilities manager,roweashley@example.org,Other,10600,20100,30800,9100,15100,18700
1201,Kyle Reid,54,Male,East Erika,Single,Investment analyst,michael17@example.net,Furniture,11900,16200,31900,4300,13200,16500
6567,Casey Cabrera,35,Other,East Amber,Widowed,Herbalist,haneywalter@example.net,Appliances,16100,18900,42200,10900,12800,13300
2337,James Garcia,46,Other,Laurenbury,Divorced,Research scientist (life sciences),joshua53@example.com,Appliances,17400,21600,46700,11700,14300,15900
5288,Robert Freeman,49,Female,Danielleborough,Divorced,Senior tax professional/tax inspector,kristinehall@example.com,Books,5700,15600,22600,10300,19100,19400
1674,Kevin Crawford,52,Other,New Courtney,Single,English as a second language teacher,kstevens@example.org,Electronics,14900,17000,36100,14900,23600,23300
4555,Linda Peterson,40,Other,Saundersbury,Single,Geophysicist/field seismologist,nmarshall@example.net,Furniture,13600,14500,31700,5400,13400,8900
5736,Robin Davis,41,Other,South Jordanhaven,Widowed,Travel agency manager,anna14@example.org,Furniture,15300,21800,42900,13000,13100,17000
2899,Nathan Campbell,53,Other,Willistown,Widowed,Charity fundraiser,jrice@example.com,Electronics,9200,17300,34700,2800,6600,8300
9472,Mrs. Kelly Moore,61,Female,Perezberg,Widowed,Chief Operating Officer,markgarcia@example.net,Electronics,16900,18300,42100,1400,6700,7100
4105,Catherine Simpson,29,Male,East Mark,Single,Paediatric nurse,david45@example.com,Books,8200,14900,29800,2700,11100,9000
3455,Nancy Johnson,24,Male,Laneborough,Widowed,Scientific laboratory technician,hcollins@example.com,Clothing,18600,25100,50000,1300,2500,3600
4538,Destiny Thompson,19,Other,East Kellytown,Widowed,"Scientist, product/process development",davidreynolds@example.com,Books,5600,8000,15300,7700,16100,20900
4950,David Martin,20,Male,Amandaland,Single,"Teacher, early years/pre",rpatterson@example.org,Clothing,15000,24900,46300,6500,13100,12900
2444,Ashley Garcia,55,Other,Markside,Married,Brewing technologist,holly69@example.net,Furniture,19400,23800,49100,2000,5400,4800
3921,Shelley Collins,63,Other,West Tamarahaven,Widowed,"Surveyor, hydrographic",williamsjonathan@example.com,Electronics,5600,10000,19000,2500,10400,12900
1476,Matthew Hunter,33,Other,Barbarafurt,Divorced,"Nurse, learning disability",fergusonadam@example.org,Books,7100,16400,25900,11100,18800,23200
3527,Tara Coleman,44,Other,Perrymouth,Married,Commissioning editor,boltonjonathan@example.net,Appliances,15900,24100,41400,13900,22800,27500
5075,Lisa Matthews,18,Female,Marshstad,Widowed,Exercise physiologist,mhowe@example.org,Other,8400,10200,22800,8300,10000,13900
1885,Jonathan Ferguson,31,Male,East Yolandachester,Divorced,Health and safety inspector,craighenry@example.net,Furniture,16800,19800,38600,13800,19100,21400
2168,Brian Williams,46,Other,Tashachester,Single,"Engineer, agricultural",joseph79@example.org,Books,9600,10900,29800,11600,12900,9100
7675,Megan Trevino,56,Other,Laurashire,Married,Ship broker,sanfordnicholas@example.org,Electronics,6200,8000,20000,11800,18300,18700
4292,Miranda Cummings,37,Female,Fryeland,Married,Ceramics designer,thomassmith@example.org,Appliances,11600,14800,34600,11200,20400,17100
8557,Mrs. Laura Johnson,21,Other,East Alexstad,Single,Paramedic,gardneralexandra@example.net,Furniture,14700,17200,35100,3100,11000,9200
1392,Tanner Smith,21,Male,South Brian,Widowed,"Radiographer, therapeutic",austintyrone@example.net,Appliances,13300,15500,37900,14700,16200,17300
6441,Hayden Yates,52,Other,Williamville,Single,Outdoor activities/education manager,paynesarah@example.org,Appliances,10400,18100,30800,14700,18300,23100
3684,Caitlin Hardy,57,Female,South Donald,Single,"Investment banker, corporate",grantcarson@example.com,Furniture,16600,18500,35200,4900,6300,4200
8087,Jacob Ellis,58,Female,Tateborough,Divorced,Chief Technology Officer,nicholsalicia@example.com,Appliances,13300,23000,45700,8100,18100,14100
8941,Jessica Ballard,54,Female,Romanside,Single,Armed forces logistics/support/administrative officer,kevin99@example.net,Appliances,13600,23300,41200,3100,4400,3000
6890,Troy Baldwin,64,Female,New Luisview,Divorced,Ecologist,christine02@example.net,Clothing,14700,23000,41400,8900,15200,17800
7471,Joshua Hammond Jr.,57,Female,Brownburgh,Widowed,Event organiser,zlucero@example.org,Electronics,12100,13000,32300,3000,5500,7400
1845,Beverly Collins,40,Other,Port Crystal,Widowed,Building surveyor,kimberly96@example.net,Other,15700,17900,42200,14000,21700,21900
7644,Mr. Michael Sanford MD,60,Male,West Linda,Widowed,Ecologist,lauriecooper@example.net,Other,11400,21200,42200,6200,8700,6900
4440,Brandon Jones,31,Other,Johnberg,Single,Astronomer,qbyrd@example.net,Furniture,7000,15000,24400,4900,14800,12200
