Customer ID,Customer Name,Age,Gender,Location,Marital Status,Designation,Email ID,Earning,Earning Potential,Spending Limit,Purchased Product Type
2970,Keith Clark,51,Female,Lisaville,Divorced,Regulatory affairs officer,larry66@example.net,2.62976E+43,2.79984E+43,3120,Books
8575,Tonya Soto,49,Other,Bernardmouth,Married,Operations geologist,penastephen@example.org,2.79984E+43,2.87053E+43,1650,Books
9051,Susan Thompson,51,Female,Port Carl,Married,Physiotherapist,rachel19@example.net,2.87053E+43,3.46003E+43,3290,Electronics
1945,Diana Buck,42,Female,Kerryshire,Widowed,Patent examiner,michaelorr@example.com,3.46003E+43,4.24495E+43,4690,Books
7761,Donna Hawkins,44,Male,Christophermouth,Married,Press photographer,joseph40@example.net,4.24495E+43,5.04503E+43,4930,Books
9334,Russell Ruiz,60,Male,Meganton,Married,Hospital pharmacist,whitekaren@example.org,5.04503E+43,6.94069E+43,3810,Appliances
2649,Kathryn Thomas,53,Other,Samuelmouth,Widowed,Risk analyst,madison69@example.org,6.94069E+43,8.5056E+43,1340,Appliances
2607,Christopher Smith,18,Female,South Rachel,Single,"Lighting technician, broadcasting/film/video",brendacooley@example.org,8.5056E+43,1.07391E+44,720,Furniture
3122,Ashlee Nelson,56,Male,Lucasport,Single,IT sales professional,nancy86@example.org,1.07391E+44,1.39776E+44,3860,Books
7331,Phyllis Watson,23,Male,Ericbury,Married,Further education lecturer,armstrongpriscilla@example.org,1.39776E+44,1.41826E+44,4540,Furniture
9807,Megan Gutierrez,37,Male,Lake Christopherfurt,Widowed,"Scientist, research (maths)",jennifer37@example.com,1.41826E+44,1.52236E+44,3280,Other
1348,April Martinez,22,Female,Port Ashley,Married,Copy,adriangraham@example.net,1.52236E+44,2.18513E+44,3790,Books
5351,John Newman,22,Male,Nicholashaven,Divorced,"Designer, interior/spatial",lisa67@example.net,2.18513E+44,2.40815E+44,4150,Appliances
3927,Brandon Velez,38,Male,Lake Davidstad,Widowed,"Accountant, chartered public finance",vangrebecca@example.com,2.40815E+44,3.12029E+44,2930,Other
3751,Amanda Smith,38,Other,New Melinda,Widowed,Press photographer,jeffreyshaffer@example.org,3.12029E+44,4.27835E+44,3500,Other
3530,Brent Rivera,26,Female,South Deborah,Single,"Designer, industrial/product",cardenasjanet@example.net,4.27835E+44,6.35254E+44,3420,Electronics
9045,Robin Love,51,Male,Ronaldburgh,Married,Set designer,gutierrezkeith@example.org,6.35254E+44,7.08984E+44,3070,Appliances
4829,Robert Gilmore,45,Female,North Dennis,Single,Emergency planning/management officer,moorebonnie@example.org,7.08984E+44,8.01514E+44,4580,Appliances
7488,Oscar Torres,26,Other,Amberstad,Single,Arboriculturist,olsondebbie@example.net,8.01514E+44,1.14508E+45,2310,Clothing
4618,John Adkins,18,Male,Gonzalezport,Widowed,Veterinary surgeon,anthony43@example.net,1.14508E+45,1.28593E+45,4710,Appliances
5744,Marcus Salinas,57,Female,Alexanderfort,Widowed,Educational psychologist,igarcia@example.com,1.28593E+45,1.62426E+45,3070,Appliances
1219,Brittany Cabrera,27,Other,East Lori,Divorced,Games developer,nclark@example.org,1.62426E+45,1.62972E+45,1620,Furniture
8257,Joseph Wilson,49,Female,Williamland,Single,Equality and diversity officer,alicia11@example.org,1.62972E+45,1.88884E+45,4840,Other
4129,Cheryl Ramsey,30,Female,West Anthony,Divorced,Materials engineer,richardsrachel@example.org,1.88884E+45,1.98038E+45,730,Appliances
3189,Jody Stewart,49,Male,Port Robertbury,Married,Armed forces training and education officer,nelsonwilliam@example.org,1.98038E+45,2.96124E+45,2070,Clothing
3645,David Saunders,44,Male,Thompsonburgh,Married,Marketing executive,tylerhoward@example.net,2.96124E+45,3.17832E+45,2000,Books
8980,Nichole Stanley,65,Other,East Patriciachester,Single,Optometrist,megan00@example.net,3.17832E+45,3.99775E+45,1370,Appliances
7028,Brett Cabrera,20,Male,Evansfort,Divorced,Diagnostic radiographer,bmills@example.com,3.99775E+45,5.61757E+45,4330,Furniture
1759,Michael Foster,35,Female,New Patricia,Divorced,Commercial/residential surveyor,hmcgee@example.com,5.61757E+45,5.61781E+45,1720,Appliances
9389,Kirsten Lee,19,Female,East Kennethfurt,Widowed,Clothing/textile technologist,djohnson@example.net,5.61781E+45,7.79322E+45,1920,Electronics
5474,Thomas Wallace,18,Other,West Kimberlytown,Widowed,Architect,ofox@example.net,7.79322E+45,8.0902E+45,3910,Electronics
9518,Andrew Jones,48,Other,Murphyside,Single,Ophthalmologist,stephanie03@example.org,8.0902E+45,1.08735E+46,4340,Furniture
6616,Wendy Ross,23,Female,Mariefurt,Married,Corporate investment banker,ddean@example.net,1.08735E+46,1.17785E+46,2920,Furniture
6935,Barry Fleming,23,Female,Lake Robertamouth,Divorced,International aid/development worker,sparker@example.com,1.17785E+46,1.75005E+46,670,Electronics
3719,Travis Schmidt,53,Female,North Kevinview,Single,"Research officer, trade union",simpsondonald@example.net,1.75005E+46,2.22659E+46,860,Other
1985,Mrs. Janice Johnson,24,Female,Smithchester,Widowed,"Buyer, retail",wlee@example.org,2.22659E+46,3.02629E+46,3290,Other
7044,Joshua Franklin,41,Male,Youngfurt,Single,Rural practice surveyor,bakerdominique@example.net,3.02629E+46,3.09724E+46,2710,Appliances
5611,Theresa Sullivan,18,Male,Cynthiafort,Divorced,Geochemist,humphreystacey@example.net,3.09724E+46,3.47794E+46,4230,Electronics
2167,Amanda Allen,63,Female,Lake Samantha,Divorced,Social worker,webbalexis@example.com,3.47794E+46,3.68179E+46,1740,Electronics
5382,Sharon Smith,33,Other,West Kaitlinchester,Married,Research scientist (maths),walkertiffany@example.org,3.68179E+46,5.16238E+46,610,Clothing
1583,Patricia Beard,55,Female,New Victormouth,Widowed,Health physicist,wilsonlisa@example.net,5.16238E+46,7.14261E+46,3820,Electronics
5389,Kristina Pennington,33,Other,New Jason,Divorced,Purchasing manager,rachelvaughn@example.com,7.14261E+46,9.08536E+46,2300,Furniture
6913,Nicholas Hernandez,58,Other,West Brandon,Single,Furniture conservator/restorer,uwilson@example.com,9.08536E+46,1.1512E+47,560,Appliances
4346,Rhonda Crawford,38,Male,Sandrahaven,Divorced,"Teacher, early years/pre",sandy83@example.net,1.1512E+47,1.66998E+47,1770,Appliances
3114,Sabrina Davis,63,Other,Victoriashire,Married,"Accountant, chartered public finance",kaylasloan@example.net,1.66998E+47,2.27316E+47,2040,Appliances
5543,Justin Wood,26,Male,Angelicaport,Single,Animal nutritionist,lflores@example.org,2.27316E+47,2.96067E+47,2610,Furniture
9329,Tonya Taylor,19,Other,Johnsonborough,Single,Early years teacher,tmalone@example.com,2.96067E+47,4.20479E+47,2690,Books
5427,Donald Gray,64,Other,Port Joe,Widowed,"Civil engineer, contracting",amandabrennan@example.com,4.20479E+47,4.29427E+47,1260,Other
9008,Curtis Hawkins,63,Male,Medinaview,Single,IT sales professional,jsanders@example.org,4.29427E+47,5.84641E+47,3620,Furniture
1627,Samuel House,32,Male,Kathleenside,Single,Financial planner,rogerstiffany@example.com,5.84641E+47,8.34913E+47,1150,Appliances
7692,Alexandra Andersen,42,Male,Guyfurt,Single,Environmental health practitioner,gary78@example.org,8.34913E+47,9.49997E+47,2020,Electronics
8375,Joseph Reyes,39,Male,West Jay,Widowed,Occupational hygienist,uyoder@example.net,9.49997E+47,1.26261E+48,1000,Other
3880,Kimberly Powell,43,Male,Bellside,Divorced,Web designer,wilkinsheather@example.com,1.26261E+48,1.76685E+48,3530,Clothing
2576,Kayla Elliott,27,Male,North Courtneyside,Divorced,Electronics engineer,kristen63@example.net,1.76685E+48,2.56633E+48,3550,Appliances
5277,Jacob Farmer,48,Female,Elizabethport,Divorced,Further education lecturer,margaretsmith@example.net,2.56633E+48,2.94649E+48,3770,Electronics
1828,Cody Hansen,52,Other,East Patrick,Married,"Surveyor, building control",lrogers@example.org,2.94649E+48,4.26564E+48,860,Electronics
2171,Michael Harrison,36,Female,Morrischester,Single,Copy,dwilliams@example.net,4.26564E+48,5.48624E+48,3780,Books
6937,Joshua Spencer,35,Female,Jonesville,Widowed,Set designer,ghart@example.net,5.48624E+48,8.22333E+48,1100,Appliances
5696,Keith Anderson,29,Male,East Lynn,Divorced,Research scientist (maths),bbrown@example.net,8.22333E+48,1.05925E+49,4650,Furniture
3399,Kimberly Macias,32,Male,Garciatown,Married,Clinical biochemist,wwright@example.net,1.05925E+49,1.09827E+49,2910,Electronics
8112,Mary Torres,26,Female,East Michael,Widowed,"Sound technician, broadcasting/film/video",jonathan95@example.com,1.09827E+49,1.59646E+49,530,Appliances
1772,Rodney Schwartz,51,Female,Port Emily,Single,"Scientist, research (maths)",cindy68@example.net,1.59646E+49,2.2451E+49,2270,Electronics
5775,Amanda Guerrero,43,Female,Edwardsstad,Married,Advertising account planner,victoriarodriguez@example.com,2.2451E+49,2.25449E+49,700,Other
4187,Matthew Chan,51,Other,Russellport,Single,Software engineer,clarkpaul@example.org,2.25449E+49,2.738E+49,4270,Books
1709,Danny Moore,52,Other,Bryantshire,Single,Press sub,walkerandrew@example.com,2.738E+49,3.03419E+49,700,Electronics
8766,Nicholas Nguyen,28,Male,Brownton,Married,Science writer,brownanne@example.net,3.03419E+49,3.25139E+49,1110,Books
6820,Steve Robinson,34,Female,Port Michael,Married,Public relations account executive,woodjoseph@example.net,3.25139E+49,4.49893E+49,2570,Furniture
9715,Ricky Kelley,54,Female,Port Anthony,Divorced,Warden/ranger,briana38@example.com,4.49893E+49,4.75113E+49,3420,Clothing
4361,Kyle Schmitt,43,Male,East Melissashire,Single,Data scientist,johnsonchris@example.net,4.75113E+49,6.01836E+49,690,Appliances
2160,Angela Cummings,40,Female,Nicholasborough,Divorced,"Civil engineer, consulting",amanda72@example.net,6.01836E+49,6.7941E+49,1730,Other
7603,Pamela Howard,55,Male,Georgemouth,Single,Optometrist,lawrencegonzalez@example.net,6.7941E+49,9.33226E+49,4830,Furniture
5131,James Garrett,62,Female,North Jenniferport,Divorced,Acupuncturist,vargasalexis@example.net,9.33226E+49,9.75484E+49,3010,Other
5182,Joe Perez,53,Male,Jenniferbury,Widowed,Special effects artist,lbrock@example.org,9.75484E+49,1.14638E+50,1450,Furniture
2056,Thomas Johnson,39,Female,Frederickland,Widowed,"Engineer, electrical",nicholas35@example.com,1.14638E+50,1.24261E+50,4070,Furniture
6898,Mary Wolfe,27,Male,Port Amanda,Widowed,"Engineer, maintenance (IT)",micheal19@example.com,1.24261E+50,1.27512E+50,3650,Appliances
1826,Autumn Cortez,18,Male,Deborahfurt,Widowed,Graphic designer,christian80@example.net,1.27512E+50,1.5429E+50,1130,Books
8621,Tyler Huber,45,Male,South Steven,Widowed,Sales promotion account executive,hughesmelissa@example.org,1.5429E+50,1.88921E+50,3380,Appliances
7895,Aaron Powers,43,Male,South Brenda,Married,Teaching laboratory technician,kramersheri@example.org,1.88921E+50,2.64468E+50,780,Books
7285,Rachel Daniel,41,Male,Shawnburgh,Single,Adult guidance worker,gregorymullins@example.net,2.64468E+50,2.90789E+50,520,Appliances
5412,Marie Brown,32,Other,Theresafurt,Single,Product designer,kathy68@example.net,2.90789E+50,4.08408E+50,1920,Electronics
9318,Desiree White DVM,40,Other,West Shannon,Widowed,Building control surveyor,fflores@example.net,4.08408E+50,4.84662E+50,1310,Furniture
4077,Ashlee Fitzgerald,22,Male,New Cody,Married,"Engineer, electronics",jgreene@example.com,4.84662E+50,5.59201E+50,3050,Electronics
8474,Kendra Davidson,63,Female,West Victorfurt,Divorced,"Surveyor, quantity",kellyscott@example.org,5.59201E+50,6.61357E+50,940,Furniture
5069,Wayne Silva,62,Female,Lake Johnnyshire,Single,Speech and language therapist,wilsonmelissa@example.org,6.61357E+50,8.13547E+50,3080,Other
8173,Jessica Jensen,23,Other,Port Janethaven,Widowed,"Producer, television/film/video",halladrian@example.com,8.13547E+50,1.11602E+51,1850,Other
6939,Dana Sherman,43,Other,East Jessica,Married,Civil Service fast streamer,linda25@example.com,1.11602E+51,1.33272E+51,1050,Clothing
6076,Shawn Ponce,30,Female,Lake Deborahfort,Widowed,Senior tax professional/tax inspector,keithcoffey@example.net,1.33272E+51,1.77955E+51,2570,Books
3072,Sherri Moore,18,Female,Port Williambury,Widowed,Banker,azhang@example.com,1.77955E+51,1.94481E+51,1590,Other
9136,Robert Spears,62,Female,Caitlynberg,Widowed,Outdoor activities/education manager,acasey@example.com,1.94481E+51,2.03107E+51,1690,Electronics
8291,Timothy Davis,59,Male,Valenciafurt,Married,Control and instrumentation engineer,kaitlinmartinez@example.com,2.03107E+51,2.64391E+51,2450,Clothing
3877,Christine Johnson,31,Male,Port Emilytown,Married,Writer,roygloria@example.net,2.64391E+51,3.44198E+51,2660,Other
9636,Emily Wilson,26,Male,Myersbury,Widowed,Research scientist (life sciences),sarahroberts@example.net,3.44198E+51,3.51068E+51,4410,Clothing
6224,Elizabeth Cameron,38,Male,Racheltown,Married,"Loss adjuster, chartered",jenniferfernandez@example.net,3.51068E+51,5.15153E+51,4530,Appliances
5300,Laura Foster,42,Other,Port Nicholasborough,Married,Set designer,kocheric@example.net,5.15153E+51,6.28305E+51,4630,Books
8093,Walter Smith,63,Male,South Jacob,Married,Therapeutic radiographer,carlsonjames@example.com,6.28305E+51,9.00821E+51,3430,Electronics
5232,Jennifer Howard,26,Male,East Douglasborough,Married,Clinical cytogeneticist,brandtshane@example.org,9.00821E+51,9.43124E+51,3600,Electronics
5612,Jacqueline Castro,22,Female,Mckinneyburgh,Married,Midwife,boydhannah@example.net,9.43124E+51,1.31961E+52,2820,Furniture
2448,Nicholas Rivera,26,Male,Lindabury,Divorced,Data processing manager,martinchan@example.net,1.31961E+52,1.36619E+52,3160,Clothing
4012,Matthew Bush,56,Male,Tracifort,Widowed,"Producer, radio",debramartin@example.org,1.36619E+52,1.58552E+52,880,Furniture
7276,Grace Benson,62,Female,North Douglasberg,Married,Mining engineer,amandalowe@example.net,1.58552E+52,1.63117E+52,4670,Furniture
1351,Julie Simon,45,Other,Williamtown,Single,Forensic psychologist,robinsonlisa@example.org,1.63117E+52,2.41364E+52,1060,Electronics
3649,Joel Henderson,63,Female,West Christine,Divorced,"Designer, multimedia",zpope@example.org,2.41364E+52,2.67123E+52,1200,Appliances
8646,James Nelson,58,Other,West Brandon,Married,"Psychologist, clinical",ortegaleonard@example.net,2.67123E+52,3.32937E+52,2600,Clothing
5533,Bryan Myers,31,Male,Jesusbury,Widowed,Legal executive,michaelvilla@example.com,3.32937E+52,4.17208E+52,4820,Appliances
3334,Thomas Riley,43,Female,Lake Tammyfurt,Widowed,Consulting civil engineer,lindseyamber@example.net,4.17208E+52,5.84646E+52,520,Books
9401,Christine Anderson,41,Male,West Amberhaven,Married,Occupational psychologist,theresa21@example.org,5.84646E+52,5.94746E+52,3260,Clothing
8031,Scott Greer,57,Other,East Joseph,Divorced,Immunologist,ojackson@example.org,5.94746E+52,6.8029E+52,3780,Electronics
8196,Pamela Ruiz,58,Female,Lake Lauraview,Divorced,Estate agent,lhall@example.net,6.8029E+52,7.25283E+52,2730,Electronics
8685,Heather Duncan,61,Other,Jackport,Widowed,Hydrologist,lance85@example.com,7.25283E+52,1.00039E+53,2780,Appliances
8985,Kayla Clark,47,Female,West Maria,Married,"Producer, television/film/video",thomaschristina@example.com,1.00039E+53,1.46357E+53,4290,Appliances
4756,Carl Taylor,28,Male,Lindsaytown,Single,Chiropodist,olsonwilliam@example.org,1.46357E+53,1.75982E+53,4120,Other
7134,Kaitlin Tyler,40,Other,Jeffborough,Widowed,Volunteer coordinator,carterjulie@example.org,1.75982E+53,2.45976E+53,4760,Other
7222,Michelle Trevino,22,Female,South Kimberlybury,Widowed,Pharmacologist,deborahguerrero@example.org,2.45976E+53,3.19155E+53,3410,Clothing
8156,Alyssa Humphrey,24,Other,East Rebeccashire,Married,Planning and development surveyor,brittany70@example.org,3.19155E+53,4.30697E+53,3070,Appliances
2130,Latoya Moore,65,Other,East Latoyaville,Divorced,Clinical molecular geneticist,luis30@example.com,4.30697E+53,5.59509E+53,850,Books
8125,Brian Reese,63,Other,Lake Jorgebury,Widowed,Toxicologist,gamblesarah@example.net,5.59509E+53,7.66554E+53,4500,Furniture
7176,Mrs. Kayla Donaldson,18,Female,Josephborough,Married,"Conservator, furniture",qroman@example.org,7.66554E+53,9.2636E+53,4430,Furniture
2852,Amanda Scott,31,Male,North Lisahaven,Married,Graphic designer,cantrellrobin@example.org,9.2636E+53,1.37813E+54,1660,Appliances
5202,James Boyd,24,Male,Bartonview,Single,"Designer, blown glass/stained glass",sharon54@example.net,1.37813E+54,1.75577E+54,3670,Books
2806,Carol Bright,59,Male,West Stephenborough,Single,IT trainer,evan42@example.org,1.75577E+54,2.00888E+54,4700,Clothing
2441,Clifford Rose,34,Male,North Brian,Single,"Surveyor, mining",scottjones@example.org,2.00888E+54,2.19214E+54,2530,Other
9345,Michael Miller,62,Male,New Nancy,Married,"Psychologist, counselling",jonathan73@example.org,2.19214E+54,3.08721E+54,4870,Other
9869,Peter Butler,37,Female,Robertport,Divorced,Best boy,lisa23@example.com,3.08721E+54,4.46026E+54,3370,Furniture
1577,Richard Phelps,43,Other,Harrybury,Widowed,Geoscientist,williamselizabeth@example.net,4.46026E+54,6.01261E+54,790,Books
5153,Jeffrey Pierce,50,Other,Lake Barbarafurt,Married,"Buyer, industrial",carol46@example.net,6.01261E+54,6.39973E+54,2530,Other
9607,Mathew Shepard,52,Other,Shaunport,Widowed,Clothing/textile technologist,jacqueline62@example.net,6.39973E+54,8.50289E+54,4880,Furniture
3811,Kristine Palmer,22,Female,Stephanieland,Single,Race relations officer,kenneth49@example.net,8.50289E+54,8.8304E+54,3790,Other
3286,Emily Gardner,64,Female,Martinside,Divorced,Speech and language therapist,rcoleman@example.net,8.8304E+54,1.08947E+55,4910,Books
1569,Jill Chan,52,Female,Brownmouth,Widowed,Medical physicist,vincenthendrix@example.com,1.08947E+55,1.45959E+55,2820,Other
3895,Judith Kim,46,Other,Madisonshire,Divorced,"Production designer, theatre/television/film",randall84@example.net,1.45959E+55,2.04107E+55,1370,Other
6675,Frank Davis,52,Male,Port Eric,Single,Farm manager,smiththomas@example.net,2.04107E+55,2.91677E+55,2500,Clothing
1118,Kathy Garrett,43,Male,West Michelle,Single,"Surveyor, quantity",rachelsheppard@example.org,2.91677E+55,3.00333E+55,4460,Appliances
4128,Joseph Garcia,23,Female,North Amberhaven,Widowed,Customer service manager,mfuentes@example.org,3.00333E+55,3.15193E+55,1950,Furniture
8243,David Wolfe,64,Female,Mooreport,Widowed,"Biochemist, clinical",foconnor@example.com,3.15193E+55,3.67286E+55,3490,Books
9764,Casey Gonzalez,43,Female,Port Matthewtown,Divorced,Academic librarian,aaronnelson@example.com,3.67286E+55,4.33117E+55,2720,Electronics
3782,Michelle Walsh,29,Female,East Steven,Widowed,Animal nutritionist,wwilson@example.com,4.33117E+55,4.34356E+55,740,Books
6351,Pamela Pacheco,46,Female,Lake Jessica,Widowed,Animal nutritionist,trodriguez@example.org,4.34356E+55,6.20224E+55,1810,Electronics
3438,Angela Villegas,40,Male,Franciscoville,Widowed,"Teacher, special educational needs",amanda10@example.net,6.20224E+55,6.99413E+55,980,Clothing
6523,Wayne Wallace,34,Female,Bushshire,Divorced,"Surveyor, mining",lauren74@example.com,6.99413E+55,8.78565E+55,3250,Furniture
6131,Stephanie Jarvis,18,Male,Port Jodymouth,Married,Further education lecturer,jjohnson@example.org,8.78565E+55,1.05715E+56,2900,Appliances
4637,Emily Jackson,19,Other,Port Robert,Married,Museum education officer,sarahkennedy@example.org,1.05715E+56,1.49089E+56,4400,Other
2486,Jesse Mcclain,22,Female,Davidmouth,Single,"Restaurant manager, fast food",williamgilbert@example.org,1.49089E+56,1.79518E+56,710,Books
3761,Catherine Stephenson,37,Female,Susanside,Married,Agricultural engineer,tuckerchristine@example.com,1.79518E+56,2.25537E+56,2350,Clothing
8836,Kari Graham,20,Other,Port Ryan,Divorced,"Surveyor, quantity",smithkimberly@example.org,2.25537E+56,2.86495E+56,3810,Clothing
9711,Kayla Carroll,19,Other,Tiffanyshire,Divorced,Editorial assistant,jason74@example.com,2.86495E+56,3.16949E+56,3510,Electronics
6724,Charles Martinez,55,Female,Lake Amy,Single,Clinical cytogeneticist,bhansen@example.com,3.16949E+56,3.92324E+56,2680,Books
4850,David Holden,49,Male,Loganland,Divorced,Interpreter,murphymark@example.com,3.92324E+56,4.22309E+56,1710,Clothing
1645,Karla Garza,41,Female,North Jasmine,Divorced,Museum education officer,lowerylindsey@example.net,4.22309E+56,4.85407E+56,4610,Appliances
9293,Sean Stewart,31,Female,West William,Widowed,Health and safety adviser,kelsey46@example.org,4.85407E+56,6.04851E+56,4950,Electronics
8266,Mark Goodman,54,Female,Matthewshire,Widowed,Exercise physiologist,danielhernandez@example.net,6.04851E+56,8.93166E+56,3080,Other
8932,Erin Romero,19,Female,Oconnellside,Single,Hotel manager,betty17@example.net,8.93166E+56,1.33197E+57,500,Other
6115,Deborah Mccarthy,57,Female,North Kathrynfort,Divorced,Information systems manager,michael12@example.org,1.33197E+57,1.91266E+57,4350,Clothing
4074,Cynthia Williams,23,Female,East Bradley,Married,Public librarian,cardenascarl@example.org,1.91266E+57,2.18078E+57,4290,Electronics
3768,Timothy Stewart,47,Male,Murphyborough,Divorced,Company secretary,leonardbobby@example.net,2.18078E+57,2.42869E+57,3040,Appliances
9262,Antonio Cook,60,Female,Ryanville,Widowed,Higher education lecturer,uhicks@example.net,2.42869E+57,2.9591E+57,2130,Furniture
2368,William Scott,25,Other,West Joshua,Divorced,Sports coach,pearsonandrew@example.com,2.9591E+57,4.28974E+57,3820,Other
7212,Breanna Mullins,51,Other,Thomasview,Married,IT trainer,christopher12@example.org,4.28974E+57,5.36401E+57,3900,Clothing
4805,Matthew Parker,56,Female,South Rebekah,Widowed,Communications engineer,krystalvasquez@example.org,5.36401E+57,7.52566E+57,1740,Books
4838,Richard Perez,44,Male,Lake Christinechester,Married,Art gallery manager,jameswhite@example.net,7.52566E+57,8.35267E+57,4870,Appliances
3764,Jocelyn Ramirez,19,Other,Stokesville,Divorced,"Engineer, building services",gonzalesmary@example.net,8.35267E+57,9.92608E+57,3300,Furniture
2935,Amanda Ware,28,Female,South Katherine,Widowed,Regulatory affairs officer,kaufmanjames@example.net,9.92608E+57,1.13779E+58,2820,Electronics
7412,Catherine Morton,46,Male,Howardtown,Single,Operational investment banker,steven88@example.org,1.13779E+58,1.24122E+58,3160,Other
7782,Melissa Molina,59,Other,North Caitlin,Single,International aid/development worker,lisajones@example.net,1.24122E+58,1.85048E+58,2880,Electronics
7520,Anita Hall,47,Other,Lake Tracyland,Married,"Designer, fashion/clothing",smithmargaret@example.com,1.85048E+58,1.9862E+58,2220,Furniture
5519,Jeff Kennedy,39,Other,Port Melissa,Divorced,"Accountant, chartered",nathaniel44@example.org,1.9862E+58,2.53117E+58,4260,Appliances
3097,Latoya Ray,27,Male,New Karinaville,Married,"Scientist, water quality",clarksean@example.net,2.53117E+58,2.71394E+58,3440,Electronics
4736,Michael Price,46,Other,West Brittany,Single,Facilities manager,roweashley@example.org,2.71394E+58,3.91336E+58,1530,Other
1201,Kyle Reid,54,Male,East Erika,Single,Investment analyst,michael17@example.net,3.91336E+58,5.47201E+58,4900,Furniture
6567,Casey Cabrera,35,Other,East Amber,Widowed,Herbalist,haneywalter@example.net,5.47201E+58,7.90315E+58,1760,Appliances
2337,James Garcia,46,Other,Laurenbury,Divorced,Research scientist (life sciences),joshua53@example.com,7.90315E+58,8.18214E+58,4060,Appliances
5288,Robert Freeman,49,Female,Danielleborough,Divorced,Senior tax professional/tax inspector,kristinehall@example.com,8.18214E+58,1.03293E+59,4950,Books
1674,Kevin Crawford,52,Other,New Courtney,Single,English as a second language teacher,kstevens@example.org,1.03293E+59,1.41973E+59,2580,Electronics
4555,Linda Peterson,40,Other,Saundersbury,Single,Geophysicist/field seismologist,nmarshall@example.net,1.41973E+59,1.84744E+59,3010,Furniture
5736,Robin Davis,41,Other,South Jordanhaven,Widowed,Travel agency manager,anna14@example.org,1.84744E+59,2.61115E+59,1450,Furniture
2899,Nathan Campbell,53,Other,Willistown,Widowed,Charity fundraiser,jrice@example.com,2.61115E+59,3.29674E+59,4380,Electronics
9472,Mrs. Kelly Moore,61,Female,Perezberg,Widowed,Chief Operating Officer,markgarcia@example.net,3.29674E+59,3.68871E+59,2300,Electronics
4105,Catherine Simpson,29,Male,East Mark,Single,Paediatric nurse,david45@example.com,3.68871E+59,4.30425E+59,900,Books
3455,Nancy Johnson,24,Male,Laneborough,Widowed,Scientific laboratory technician,hcollins@example.com,4.30425E+59,5.99181E+59,940,Clothing
4538,Destiny Thompson,19,Other,East Kellytown,Widowed,"Scientist, product/process development",davidreynolds@example.com,5.99181E+59,7.19554E+59,3720,Books
4950,David Martin,20,Male,Amandaland,Single,"Teacher, early years/pre",rpatterson@example.org,7.19554E+59,7.67028E+59,2660,Clothing
2444,Ashley Garcia,55,Other,Markside,Married,Brewing technologist,holly69@example.net,7.67028E+59,9.99704E+59,1540,Furniture
3921,Shelley Collins,63,Other,West Tamarahaven,Widowed,"Surveyor, hydrographic",williamsjonathan@example.com,9.99704E+59,1.30335E+60,2540,Electronics
1476,Matthew Hunter,33,Other,Barbarafurt,Divorced,"Nurse, learning disability",fergusonadam@example.org,1.30335E+60,1.62321E+60,2570,Books
3527,Tara Coleman,44,Other,Perrymouth,Married,Commissioning editor,boltonjonathan@example.net,1.62321E+60,1.77824E+60,2090,Appliances
5075,Lisa Matthews,18,Female,Marshstad,Widowed,Exercise physiologist,mhowe@example.org,1.77824E+60,1.86854E+60,1270,Other
1885,Jonathan Ferguson,31,Male,East Yolandachester,Divorced,Health and safety inspector,craighenry@example.net,1.86854E+60,2.45911E+60,3570,Furniture
2168,Brian Williams,46,Other,Tashachester,Single,"Engineer, agricultural",joseph79@example.org,2.45911E+60,3.25058E+60,2860,Books
7675,Megan Trevino,56,Other,Laurashire,Married,Ship broker,sanfordnicholas@example.org,3.25058E+60,4.40602E+60,1760,Electronics
4292,Miranda Cummings,37,Female,Fryeland,Married,Ceramics designer,thomassmith@example.org,4.40602E+60,4.57422E+60,790,Appliances
8557,Mrs. Laura Johnson,21,Other,East Alexstad,Single,Paramedic,gardneralexandra@example.net,4.57422E+60,6.71543E+60,4900,Furniture
1392,Tanner Smith,21,Male,South Brian,Widowed,"Radiographer, therapeutic",austintyrone@example.net,6.71543E+60,8.20615E+60,1960,Appliances
6441,Hayden Yates,52,Other,Williamville,Single,Outdoor activities/education manager,paynesarah@example.org,8.20615E+60,1.05973E+61,2470,Appliances
3684,Caitlin Hardy,57,Female,South Donald,Single,"Investment banker, corporate",grantcarson@example.com,1.05973E+61,1.13504E+61,3370,Furniture
8087,Jacob Ellis,58,Female,Tateborough,Divorced,Chief Technology Officer,nicholsalicia@example.com,1.13504E+61,1.30071E+61,2350,Appliances
8941,Jessica Ballard,54,Female,Romanside,Single,Armed forces logistics/support/administrative officer,kevin99@example.net,1.30071E+61,1.94435E+61,4190,Appliances
6890,Troy Baldwin,64,Female,New Luisview,Divorced,Ecologist,christine02@example.net,1.94435E+61,2.0089E+61,1480,Clothing
7471,Joshua Hammond Jr.,57,Female,Brownburgh,Widowed,Event organiser,zlucero@example.org,2.0089E+61,2.50973E+61,3480,Electronics
1845,Beverly Collins,40,Other,Port Crystal,Widowed,Building surveyor,kimberly96@example.net,2.50973E+61,3.39619E+61,1220,Other
7644,Mr. Michael Sanford MD,60,Male,West Linda,Widowed,Ecologist,lauriecooper@example.net,3.39619E+61,4.26059E+61,4830,Other
4440,Brandon Jones,31,Other,Johnberg,Single,Astronomer,qbyrd@example.net,4.26059E+61,6.02846E+61,1990,Furniture
